file,stride_time_mean,stride_time_std_dev,stride_time_CoV,stride_length_mean,stride_length_std_dev,stride_length_CoV,step_length_mean,step_length_std_dev,step_length_CoV,symmetry_indices_1,symmetry_indices_2,symmetry_indices_3,symmetry_indices_4,symmetry_indices_5,path_length,sway_area,stability_index,sway_path_length_mean,sway_path_length_dev,sway_path_length_CoV,free_acc_stability_mean,free_acc_stability_dev,free_acc_stability_CoV,symmetry_indices_6,symmetry_indices_7,symmetry_indices_8,symmetry_indices_9,symmetry_indices_10,symmetry_indices_11,symmetry_indices_12
NLS147_SelfPace.csv,1.9369230769230763,1.4235188503001162,0.73493824677925,95.50187645472859,20.30818810803132,0.2126470061314256,60.05867456284656,27.660259105737424,0.4605539384122304,42.897147691942834,39.008462949198304,5.4090119285396,62.26562351753778,2.971732440468213,104.87321861030088,0.3279625181734845,5.464349356259929,0.00014116340239791922,0.00027087873690998887,1.9189020121973321,9.953037962419433,7.435855568195167,0.747094062764694,20.929516381892547,,,,,,
NLS148_SelfPace.csv,1.9785714285714282,1.5837065797085783,0.8004293182642636,88.99850990870156,24.538980151373334,0.2757234944331816,58.68698650732093,21.266569692322136,0.36237283523953356,2.844931510459866,172.82824371287364,3.325608331191162,24.52450636962224,4.394257839768906,88.56024445183898,0.41585973408162824,7.528063258768911,0.0001935627330576171,0.0002862802681724721,1.4790050938537644,18.890578809342127,9.19638136222146,0.486823694236065,15.016132215255329,3.8169168698046616,,,,,
NLS149_SelfPace.csv,1.9158823529411753,1.5558620036476447,0.8120864004301497,79.09219938461659,23.08339995121317,0.29185431851453714,46.27495679459682,23.986702650321025,0.5183517027750477,47.97797001137133,38.39700102781761,67.85035688432079,11.833086504348413,10.884773874111781,93.60968997703785,0.42602671228814687,6.188397641099915,0.0002306420629694206,0.0003366514207815538,1.459627166212905,12.765421788123662,10.61598573337692,0.8316204438503964,1.3502606398943233,132.15868290891953,2.4772228673012,,,,
NLS150_SelfPace.csv,2.004705882352942,1.540428197334062,0.7684060843509111,72.07417125129818,9.546310394438155,0.13245119893440618,47.696941968822465,15.748923376148504,0.33018727671142795,5.534450392937352,4.353773625880893,3.5452598280092147,4.01898511066317,59.54458536723649,97.48244063915799,0.3446205921292482,6.026553767786133,0.0002188063741485822,0.0003240427127573913,1.4809564575908905,12.10645010533908,7.33118069457374,0.6055598983008741,9.183194469888507,1.621046655861784,1.9763209080646427,,,,
NLS151_SelfPace.csv,2.1465,2.19794511987902,1.0239669787463404,62.55375175179106,13.019213951091798,0.20812842693674288,41.30550334862157,16.317881564783526,0.3950534491023962,0.7705271946489846,11.973114041644884,32.85120309236714,4.995765555054187,0.8354653218037734,116.10608859566527,0.2760284173857996,6.72688736827408,0.0002020022309435234,0.00031133646935868446,1.541252628272849,15.083671221815125,13.417353321048605,0.8895283597565712,113.40460701675327,3.732394503318423,48.35752551597159,4.823462319190274,5.153684422929079,,
NLS152_SelfPace.csv,1.9157142857142853,1.645247329586103,0.8588166522820823,87.24443693806359,21.576176535686315,0.24730718992436887,53.63681361461943,22.319688987070595,0.4161263036137379,40.392030887215796,37.938267578824956,2.666162685628116,57.96815298903355,41.21536198247317,80.03674173681605,0.3074254345172138,9.883950686464992,0.00020069204563939017,0.000268246808435543,1.3366090697861406,32.56416039082393,23.918216090898294,0.7344950953391716,90.18459582333537,3.235094627008327,,,,,
NLS153_SelfPace.csv,2.2466666666666675,2.181032375326469,0.9707859237358167,79.38747367811271,13.246055690084528,0.16685322099796826,53.47511906001869,18.38030845705974,0.34371701793558035,3.8062139746705257,16.444940448687664,0.7727550933563435,23.224444342591276,4.852727370530404,95.94333321730365,0.3108985008952395,7.565912837692449,0.00016356702905806627,0.00026644979957715236,1.6289945541687543,19.081012355853137,17.660633391431443,0.925560607690399,83.90569452081228,5.734860427108383,,,,,
NLS154_SelfPace.csv,2.0761538461538476,1.725177977269139,0.8309490072063279,96.82392314085557,19.827054772636288,0.20477433809196804,62.098571612974155,34.251414818529376,0.5515652603412424,37.676124217437525,20.979157422842416,2.259855082880378,74.24870447256625,0.9536431702520536,81.01015740032629,0.3973357717112201,8.425932171422977,0.0002107655382087546,0.00029327148159811583,1.391458414362041,23.665444319140246,15.458816424599753,0.6532231643796732,33.217799157596666,,,,,,
NLS155_SelfPace.csv,2.1507692307692308,1.7411952638189545,0.8095686133636054,90.41777642774377,27.158018237162104,0.30036149206638685,61.86989050552375,17.904136678458908,0.28938368133786213,0.897202265168737,38.756243101335805,1.2827798428211397,145.0285380169879,71.76683860903341,81.35605887246325,0.3347834811961888,8.627468874684872,0.00020316228552717038,0.0003045930896171759,1.4992600069782167,24.811073061218753,18.557561128593072,0.7479547975536653,5.156319698034705,,,,,,
NLS157_SelfPace.csv,2.2093333333333343,2.222618475782312,1.0060131906075638,82.16240293048911,15.220523652481523,0.1852492515994008,57.840765577545376,23.560307601854362,0.40733049375475094,12.12709935187129,19.247249759896675,1.6128514413523791,25.69473085407638,6.516539757413968,95.2810368905721,0.3057009033713036,7.327349854614805,0.00017204827838960884,0.0002475535031727957,1.4388606819546481,17.896685297307865,15.199421245709894,0.8492869485723309,87.02436106129063,1.6702053357700202,,,,,
NLS158_SelfPace.csv,2.154166666666667,1.6380041632697053,0.7603887798544087,113.93991684916578,26.563428623423647,0.23313540467638258,76.00402007242114,50.16293840163477,0.6600037518257132,35.31159984700076,24.046297600914972,1.5922070381818836,37.58710388175175,75.78639830525181,76.56998232418964,0.32750441103070016,8.675322945986105,0.0002039937361136236,0.00030620875068633897,1.5010693785018088,25.08707607238434,19.31454234186822,0.7699000986061313,10.076705718114264,,,,,,
NLS159_SelfPace.csv,1.8371428571428576,1.4505832746639173,0.7895865414189284,96.31782843661087,20.272777862808578,0.21047793738571038,58.98294595005457,33.365337865395325,0.5656777112090728,33.893661372689806,44.392123736414305,0.08869504450651551,75.03120471572579,1.2600121151306292,76.56998232418964,0.32750441103070016,8.675322945986105,0.0002039937361136236,0.00030620875068633897,1.5010693785018088,25.08707607238434,19.31454234186822,0.7699000986061313,18.067639427824723,0.08428846547882463,,,,,
NLS160_SelfPace.csv,2.2630769230769237,1.970429022457896,0.8706858358923399,93.8533616953692,32.26178134927832,0.34374667850464585,54.19857415957521,18.884124411255925,0.34842474555983655,1.0048580460094823,19.80718644473461,5.056763936162974,25.639039589840024,2.3269367284977336,78.61478285877675,0.26461881570687207,7.6180801971350265,0.0001759513542631938,0.0002903108946096448,1.6499497592691912,19.345048629993613,12.557907846646238,0.6491535941230862,187.49073697971016,,,,,,
NLS161_SelfPace.csv,2.5541176470588236,2.7084900478126817,1.0604405990975492,76.61050752395535,15.68084387629822,0.20468267843539575,47.48120013280982,9.32115158267634,0.19631246802111396,12.620992974893866,8.869054014257227,118.91148566346683,8.219649664706912,4.168682980797579,107.78543641434942,0.4162212540126323,6.3218952454539705,0.0001759407722037947,0.0002921722947868182,1.6606286941175346,13.322119831497838,5.732750752619775,0.4303182094988878,5.0166652098879165,5.983978484058391,5.007634958022934,,,,
NLS162_SelfPace.csv,2.24181818181818,1.698126337423467,0.7574772794670783,104.76347426343882,9.83411551821574,0.0938696963551134,72.30464267579649,28.038337733240777,0.38778060018857446,0.7294493698552258,31.814083794413538,13.759391130393395,4.877888659045786,1.7625880224624055,107.78543641434942,0.4162212540126323,6.3218952454539705,0.0001759407722037947,0.0002921722947868182,1.6606286941175346,13.322119831497838,5.732750752619775,0.4303182094988878,,,,,,,
NLS163_SelfPace.csv,2.0415384615384613,1.6597536710369738,0.8129916248485555,103.2872885627691,20.691561771144748,0.20033018640595063,66.11027339688026,39.40379925397197,0.5960314067591109,7.136417846063958,19.00900012272697,33.147637973927694,47.52051139571921,13.018128699900878,77.66642797429401,0.3096722241760918,8.604493700240502,0.0001787347313128662,0.0002561769212951946,1.4332800313262548,24.67910394582616,16.831239193650696,0.6820036590711499,46.1937310195304,,,,,,
NLS164_SelfPace.csv,2.244545454545454,1.5040814994623108,0.6701051637944683,112.31792787877019,9.176872536113232,0.08170443231483263,76.23939924048435,25.746438412970427,0.33770515861172545,1.2553682127040477,25.108404634868798,17.510890548670062,1.6827021620309464,15.442996381011017,70.90503307409202,0.3430340114080013,7.56522730346625,0.00019022403345009503,0.00030711541274480166,1.614493222410684,19.077554717703737,11.284689553512997,0.5915165607173409,,,,,,,
NLS165_SelfPace.csv,1.7938888888888884,1.6006878344042847,0.892300434167765,73.97682467056939,15.275455837979683,0.2064897473770161,44.24583214143298,12.742557289970524,0.2879945222690942,37.37144872591362,4.03446292865536,17.00631685732834,2.057072634962064,105.60207551733698,91.9404329645921,0.23839793112070526,7.595602041959328,0.0001804315212102304,0.00026002986656567463,1.4411554301684346,19.231056793272234,12.878096675649076,0.6696510136746271,5.9756085438842765,22.697740545091005,24.085422945146316,2.0245162163887485,,,
NLS166_SelfPace.csv,2.101666666666667,1.688450144034134,0.8033862699607297,93.92150244836489,30.657022288301008,0.32641111448526156,61.662805564561744,38.16855208633886,0.6189882496730692,42.39533361660174,189.39602585882227,3.9596859755405633,18.883360551408185,1.8089923873043159,83.30296937787844,0.32721190977527886,9.526303061767262,0.00024801735060290755,0.00032679738043831473,1.3176391879193134,30.250150008212106,21.074474699881318,0.6966733948149071,1.2446713264653926,,,,,,
NLS167_SelfPace.csv,1.673684210526316,1.556416973376302,0.92993466962735,70.76908251816413,7.978116165583923,0.11273448632792715,42.867696421389816,20.180477476732634,0.47076188275568553,30.760679171418904,1.0128219766379873,10.308397296451757,0.49171771670508496,30.300160592755866,92.4326544856801,0.2572363334263667,9.30232071162901,0.0001970486001075728,0.0002535186401473475,1.2865792500375368,28.844390207334012,23.355817077654386,0.8097178310850859,13.118671774040418,0.5415946578800704,31.922568217803793,0.959001835125353,,,
NLS169_SelfPace.csv,2.113636363636364,1.5996265059937225,0.756812540470148,104.10030106374505,30.183151676482947,0.289942981605793,72.04581653428549,38.34556943748718,0.5322386681430574,0.6413451282459454,90.68499136667376,59.37620174722077,43.4495128081454,31.83066486970725,73.3235620401899,0.34641185131261737,8.947111799937925,0.00020126317020558042,0.00027480729499265396,1.3654127315591413,26.683603186862815,14.469358235081227,0.5422565361114706,,,,,,,
NLS170_SelfPace.csv,2.0919999999999996,1.5984605093651831,0.7640824614556326,125.38267196226452,32.69955371475562,0.2607980289700395,90.0540227816543,51.17402992015787,0.5682592330631896,1.6371216919037053,2.9121330263799443,2.425529508627518,65.31913691870248,0.030800205254844528,61.59294313549036,0.3605800782976925,8.919296904874518,0.0001617865263771486,0.00024643498530437435,1.5232108063801155,26.517952425768048,17.134342116865177,0.6461412194184111,,,,,,,
